incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,statistical_murder_flag,loc_classfctn_desc,loc_of_occur_desc
283767689,2024-03-14T00:00:00.000,17:37:00,QUEENS,105,0,(null),18-24,M,BLACK,18-24,F,BLACK,1052434,199457,40.7138773562237,-73.75404615572982,POINT (-73.75404615572982 40.7138773562237),N,STREET,OUTSIDE
285676186,2024-04-20T00:00:00.000,02:00:00,BROOKLYN,67,0,(null),25-44,M,BLACK,25-44,M,BLACK,1004094,178564,40.656772,-73.928479,POINT (-73.928479 40.656772),Y,(null),INSIDE
285094095,2024-04-10T00:00:00.000,03:20:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,45-64,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1000654,228899,40.794936,-73.940753,POINT (-73.940753 40.794936),N,HOUSING,INSIDE
287206956,2024-05-21T00:00:00.000,04:12:00,BROOKLYN,75,0,(null),(null),(null),(null),18-24,M,BLACK,1012157,182936,40.668752,-73.899402,POINT (-73.899402 40.668752),N,STREET,OUTSIDE
285449093,2024-04-16T00:00:00.000,18:10:00,BRONX,44,0,(null),25-44,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1007885,246405,40.84297,-73.914577,POINT (-73.914577 40.84297),N,STREET,OUTSIDE
285261867,2024-04-13T00:00:00.000,03:23:00,BROOKLYN,81,0,(null),25-44,M,BLACK,65+,M,BLACK,1001301,191707,40.692852,-73.938509,POINT (-73.938509 40.692852),N,STREET,OUTSIDE
282788118,2024-02-25T00:00:00.000,18:45:00,BRONX,49,0,(null),(null),(null),(null),18-24,M,BLACK,1029833,253251,40.861674,-73.835205,POINT (-73.835205 40.861674),N,STREET,OUTSIDE
280500174,2024-01-12T00:00:00.000,18:47:00,BRONX,52,0,GROCERY/BODEGA,<18,M,WHITE HISPANIC,25-44,M,BLACK,1010769,253612,40.862742,-73.904126,POINT (-73.904126 40.862742),N,COMMERCIAL,INSIDE
287507793,2024-05-26T00:00:00.000,23:35:00,BRONX,45,0,(null),18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1029980,244579,40.83787,-73.834734,POINT (-73.834734 40.83787),N,STREET,OUTSIDE
282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,44,1,(null),<18,M,BLACK,25-44,F,WHITE HISPANIC,1007839,246906,40.844343526095244,-73.91474279614735,POINT (-73.91474279614735 40.844343526095244),N,TRANSIT,INSIDE
280894362,2024-01-21T00:00:00.000,19:55:00,MANHATTAN,34,0,(null),18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1004298,254122,40.864158,-73.927516,POINT (-73.927516 40.864158),N,STREET,OUTSIDE
282117921,2024-02-12T00:00:00.000,16:32:00,BRONX,44,1,(null),<18,M,BLACK HISPANIC,<18,M,BLACK,1007839,246906,40.844343526095244,-73.91474279614735,POINT (-73.91474279614735 40.844343526095244),N,TRANSIT,INSIDE
282423225,2024-02-18T00:00:00.000,03:56:00,MANHATTAN,32,0,(null),25-44,M,BLACK,25-44,M,BLACK,999508,235734,40.813698,-73.944875,POINT (-73.944875 40.813698),N,STREET,OUTSIDE
285821127,2024-04-23T00:00:00.000,21:40:00,BRONX,46,0,(null),18-24,F,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1011851,253012,40.861094,-73.900215,POINT (-73.900215 40.861094),N,STREET,OUTSIDE
284499904,2024-03-28T00:00:00.000,12:46:00,BROOKLYN,75,0,(null),18-24,M,BLACK,18-24,M,BLACK,1019950,184443,40.67285815573826,-73.87130201239103,POINT (-73.87130201239103 40.67285815573826),Y,STREET,OUTSIDE
286765237,2024-05-12T00:00:00.000,04:55:00,MANHATTAN,33,0,(null),25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1001484,245822,40.841384,-73.937712,POINT (-73.937712 40.841384),N,STREET,OUTSIDE
287507794,2024-05-24T00:00:00.000,00:14:00,BRONX,52,0,(null),18-24,M,WHITE HISPANIC,25-44,F,BLACK,1010619,252255,40.859017,-73.904672,POINT (-73.904672 40.859017),Y,STREET,OUTSIDE
